strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
330.0,0.0,0.0,0.0,0,0,0.99206,-0.00056,,,,,,,Regular
335.0,0.0,0.0,0.0,0,0,0.99179,-0.00059,,,,,,,Regular
340.0,0.1383,0.0,0.1383,28,0,0.99152,-0.00063,,,,,,,Regular
345.0,0.0,0.0,0.0,0,0,0.99124,-0.00066,,,,,,,Regular
350.0,0.4262,0.0,0.4262,79,0,0.99095,-0.0007,,,,,,,Regular
355.0,0.0,0.0,0.0,0,0,0.99066,-0.00074,,,,,,,Regular
360.0,0.0,0.0,0.0,0,0,0.99036,-0.00078,,,,,,,Regular
365.0,0.0,0.0,0.0,0,0,0.99005,-0.00082,,,,,,,Regular
370.0,0.0,0.0,0.0,0,0,0.98973,-0.00086,,,,,,,Regular
375.0,0.0,0.0,0.0,0,0,0.98941,-0.00091,,,,,,,Regular
380.0,0.0,0.0,0.0,0,0,0.98907,-0.00095,,,,,,,Regular
385.0,0.0,0.0,0.0,0,0,0.98873,-0.001,,,,,,,Regular
390.0,0.0,0.0,0.0,0,0,0.98838,-0.00105,,,,,,,Regular
395.0,0.0,0.0,0.0,0,0,0.98802,-0.00112,,,,,,,Regular
400.0,0.0,0.0,0.0,0,0,0.98764,-0.00118,,,,,,,Regular
405.0,0.0,0.0,0.0,0,0,0.98726,-0.00125,,,,,,,Regular
410.0,0.0,0.0,0.0,0,0,0.98687,-0.00132,,,,,,,Regular
415.0,0.0,0.0,0.0,0,0,0.98646,-0.0014,,,,,,,Regular
420.0,0.0,0.0,0.0,0,0,0.98605,-0.00148,,,,,,,Regular
425.0,0.0,0.0,0.0,0,0,0.98562,-0.00156,,,,,,,Regular
430.0,0.0,0.0,0.0,0,0,0.98518,-0.00165,,,,,,,Regular
435.0,0.0,0.0,0.0,0,0,0.98472,-0.00175,,,,,,,Regular
440.0,0.0,0.0,0.0,0,0,0.98425,-0.00189,,,,,,,Regular
445.0,0.0,0.0,0.0,0,0,0.98377,-0.00203,,,,,,,Regular
450.0,2.7724,0.0,2.7724,213,0,0.98327,-0.00218,,,,,,,Regular
455.0,0.0,0.0,0.0,0,0,0.98275,-0.00233,,,,,,,Regular
460.0,0.0,0.0,0.0,0,0,0.98222,-0.00249,,,,,,,Regular
465.0,0.0,0.0,0.0,0,0,0.98167,-0.00265,,,,,,,Regular
470.0,0.0,0.0,0.0,0,0,0.98108,-0.00282,,,,,,,Regular
475.0,0.0,0.0,0.0,0,0,0.98037,-0.00299,,,,,,,Regular
480.0,0.0,0.0,0.0,0,0,0.97954,-0.00317,,,,,,,Regular
485.0,3.502,0.0,3.502,191,0,0.97866,-0.00336,,,,,,,Regular
490.0,0.0,0.0,0.0,0,0,0.97775,-0.00358,,,,,,,Regular
495.0,2.6169,0.0,2.6169,128,0,0.9768,-0.00389,,,,,,,Regular
500.0,8.5291,0.0,8.5291,395,0,0.97583,-0.00425,,,,,,,Regular
505.0,0.0,0.0,0.0,0,0,0.97481,-0.00462,,,,,,,Regular
510.0,0.0,-52.9638,-52.9638,0,6797,0.97372,-0.00502,,,,,,,Regular
515.0,0.0,0.0,0.0,0,0,0.97243,-0.00546,,,,,,,Regular
520.0,0.0,-74.958,-74.958,0,7965,0.97106,-0.00595,,,,,,,Regular
525.0,0.0,-48.9753,-48.9753,0,4737,0.96963,-0.00648,,,,,,,Regular
530.0,11.1049,-153.0481,-141.9432,362,13507,0.96814,-0.00702,,,,,,,Regular
535.0,0.0,-146.3291,-146.3291,0,11806,0.9666,-0.00759,,,,,,,Regular
540.0,20.8486,-164.455,-143.6064,602,12116,0.965,-0.00821,,,,,,,Regular
545.0,9.7557,-94.0147,-84.259,265,6262,0.96332,-0.009,,,,,,,Regular
550.0,27.0133,-540.0342,-513.0209,690,32343,0.96158,-0.00994,,,,,,,Regular
555.0,0.0,-168.4417,-168.4417,0,9092,0.95975,-0.01094,,,,,,,Regular
560.0,198.0019,-409.006,-211.0041,4465,19932,0.95784,-0.012,,,,,,,Regular
565.0,0.0,-284.2338,-284.2338,0,12477,0.95585,-0.01321,,,,,,,Regular
570.0,142.8947,-1858.901,-1716.0063,2837,73533,0.95375,-0.01452,,,,,,,Regular
575.0,86.9647,-536.6859,-449.7212,1618,19090,0.95154,-0.01601,,,,,,,Regular
580.0,71.9947,-566.9463,-494.9516,1254,18163,0.94922,-0.01759,,,,,,,Regular
585.0,182.7078,-342.4323,-159.7245,2976,9869,0.94677,-0.01935,,,,,,,Regular
590.0,318.1544,-1011.8717,-693.7173,4838,25985,0.94413,-0.02159,,,,,,,Regular
595.0,287.1189,-567.3431,-280.2242,4064,12995,0.94111,-0.02404,,,,,,,Regular
600.0,456.8466,-2848.012,-2391.1654,6009,58243,0.93786,-0.02671,,,,,,,Regular
605.0,115.6739,-1273.2454,-1157.5715,1411,23176,0.9343,-0.0298,,,,,,,Regular
